id,title,url,author,publishedAt,publishedDate,tags,label,summary
afd781abbe63ef1a22093217446ceb4036c6d22775f5d91900914be0bbbc35dc,ついに今年度最後のハッカソン、、,https://medium.com/furuhashilab/%E3%81%A4%E3%81%84%E3%81%AB%E4%BB%8A%E5%B9%B4%E5%BA%A6%E6%9C%80%E5%BE%8C%E3%81%AE%E3%83%8F%E3%83%83%E3%82%AB%E3%82%BD%E3%83%B3-011428cac9a9,Yukari Hayashi,2026-01-19T00:00:00.000Z,2026-01-19,3d-printing|furuhashilab|gachagacha|mountains,lab_overview,ついに今年度最後のハッカソン、、に関する記事です。主なタグはfuruhashilab、gachagacha、mountainsです。
4ce57a8b0f5b2215d19383d34b79e49c1498f3709604613ba75c31fc78c34f8d,【1/13ドローン部週報】巾着案まだ進めます,https://medium.com/furuhashilab/1-13%E3%83%89%E3%83%AD%E3%83%BC%E3%83%B3%E9%83%A8%E9%80%B1%E5%A0%B1-%E5%B7%BE%E7%9D%80%E6%A1%88%E3%81%BE%E3%81%A0%E9%80%B2%E3%82%81%E3%81%BE%E3%81%99-1b823bcd03ac,Hinako Terado,2026-01-13T00:00:00.000Z,2026-01-13,furuhashilab,student_project,【1/13ドローン部週報】巾着案まだ進めますに関する記事です。主なタグはfuruhashilabです。
25345c0875107c6d1332885d5beadbd39abd00fb205e46c2e1f66c17ddfec2c6,【Youth②週報】学生最後の週報⁉️2025振り返り,https://medium.com/furuhashilab/youth%E2%91%A1%E9%80%B1%E5%A0%B1-%E5%AD%A6%E7%94%9F%E6%9C%80%E5%BE%8C%E3%81%AE%E9%80%B1%E5%A0%B1-%EF%B8%8F2025%E6%8C%AF%E3%82%8A%E8%BF%94%E3%82%8A-311a14191e9c,Riko Sueki,2026-01-13T00:00:00.000Z,2026-01-13,,student_project,【Youth②週報】学生最後の週報⁉️2025振り返りに関する記事です。
8197b749d465234016e61f9b3a4039a3060845ce03cc0a5a2030ec6dbde4b71f,リアルタイムでグラレコを描くことに挑戦！,https://medium.com/furuhashilab/%E3%83%AA%E3%82%A2%E3%83%AB%E3%82%BF%E3%82%A4%E3%83%A0%E3%81%A7%E3%82%B0%E3%83%A9%E3%83%AC%E3%82%B3%E3%82%92%E6%8F%8F%E3%81%8F%E3%81%93%E3%81%A8%E3%81%AB%E6%8C%91%E6%88%A6-f690abe2ff69,INADA YUKA,2026-01-12T00:00:00.000Z,2026-01-12,,other,リアルタイムでグラレコを描くことに挑戦！に関する記事です。
6e1df352a397658cb120d74a5b9d9f4bba9c08115796631da118991393da67cd,動画編集はスマホ、パソコンどっちを使う？,https://medium.com/furuhashilab/%E5%8B%95%E7%94%BB%E7%B7%A8%E9%9B%86%E3%81%AF%E3%82%B9%E3%83%9E%E3%83%9B-%E3%83%91%E3%82%BD%E3%82%B3%E3%83%B3%E3%81%A9%E3%81%A3%E3%81%A1%E3%82%92%E4%BD%BF%E3%81%86-7a4d4de4e331,Kouna Fukuda,2026-01-12T00:00:00.000Z,2026-01-12,furuhashilab,lab_overview,動画編集はスマホ、パソコンどっちを使う？に関する記事です。主なタグはfuruhashilabです。
073ec5305981c17c876d20ffbf16b23610987c4f6c74104d0f038c43972aab01,3Dプリンター使ってついに完成！！,https://medium.com/furuhashilab/3d%E3%83%97%E3%83%AA%E3%83%B3%E3%82%BF%E3%83%BC%E4%BD%BF%E3%81%A3%E3%81%A6%E3%81%A4%E3%81%84%E3%81%AB%E5%AE%8C%E6%88%90-989139bffd16,YAMASAKI RITO,2026-01-12T00:00:00.000Z,2026-01-12,drones|furuhashilab|our-captain|retirement|thank-you,qgis_gis_tools,こんにちは！ ！
278c918ef4a2ad5c82029e17c2f3268a28a9f69b8ed90d645f88df00c3f0a7d0,Google Earthで巡る相模原おすすめスポット【1/6 Youth1 週報】,https://medium.com/furuhashilab/google-earthで巡る相模原おすすめスポット-b8cf69534820,Moe Anjo,2026-01-06T00:00:00.000Z,2026-01-06,,student_project,あけましておめでとうございます！ 3年の安生です。
4d93f6380d3a8fe7335272429a5179d6290e74060f4343d3f7c43da4f8569581,冬休みもコツコツ進めたドローン制作,https://medium.com/furuhashilab/冬休みもコツコツ進めたドローン制作-4147d77f2cf3,Yukari Hayashi,2026-01-06T00:00:00.000Z,2026-01-06,drone,qgis_gis_tools,あけましておめでとうございます！ 早いもので後期の授業も残り数回となりました。
4fc533abc89922220d908bef78b89736c2238e925fbe621d39a76d97507d0d26,1/5 ドローン部週報,https://medium.com/furuhashilab/ドローン部週報-dbecbb47748c,Hinako Terado,2026-01-05T00:00:00.000Z,2026-01-05,drone|Drone,student_project,あけましておめでとうございます！
b91a109e0a0a98ca453e538678002f1733ea96a864490264ae0a649bf0ebe4ec,古橋先生のドローン空撮、動画化してみた。【V&F週報】,https://medium.com/furuhashilab/古橋先生のドローン空撮-動画化してみた-v-f週報-9b359458aed9,Kentaro Takai,2026-01-05T00:00:00.000Z,2026-01-05,,qgis_gis_tools,こんにちは。
2b468a90560a31a397ef85dbb55d9c020ee4b91dd6035c96c2aca258b67a4d57,新年をGPXアートで祝おう！,https://medium.com/furuhashilab/新年をgpxアートで祝おう-2ba549951579,AkiraMotoyoshi,2026-01-04T00:00:00.000Z,2026-01-04,,other,Mappy New Year! !
f55271a66dd70794568180aa54d877d57943008d15d74a510ca9f5722205a740,1月6日デザイン部週報,https://medium.com/furuhashilab/1%E6%9C%886%E6%97%A5%E3%83%87%E3%82%B6%E3%82%A4%E3%83%B3%E9%83%A8%E9%80%B1%E5%A0%B1-d7b36a23caa3,Kouna Fukuda,2026-01-04T00:00:00.000Z,2026-01-04,,student_project,あけましておめでとうございます！
711d025264da880e9ade7b1d8f5e77dd45ad9d82b797a2e9eee2f57d11f36d60,バンコクの病院から京都のラーメン屋まで：インフルに邪魔された私のストーリーテリング,https://medium.com/furuhashilab/%E3%82%BF%E3%82%A4-%E6%97%A5%E6%9C%AC%E3%81%A7%E3%81%AE%E3%82%B9%E3%83%88%E3%83%BC%E3%83%AA%E3%83%BC%E3%83%86%E3%83%AA%E3%83%B3%E3%82%B0%E5%9C%B0%E5%9B%B3-07c48f31b410,Tomoya Aiko,2026-01-01T00:00:00.000Z,2026-01-01,,other,こんにちは。 ２年の愛甲智也です。
02d6af2eb1fbe07e8a58c418753c7ec6f2f7ec9152fd8bc91c2dbc1b2d2e83f0,関西帰省マッピング,https://medium.com/furuhashilab/%E9%96%A2%E8%A5%BF%E5%B8%B0%E7%9C%81%E3%83%9E%E3%83%83%E3%83%94%E3%83%B3%E3%82%B0-78982baa55b2,YUTO Watanabe,2026-01-01T00:00:00.000Z,2026-01-01,,other,2年 渡辺優斗です。
f2830bc4d6c663917946c50d33e306375bbcf002c4b044126c06206c74b44c9d,手ぶらで京都・大阪(2泊3日)フィールドワーク,https://medium.com/furuhashilab/%E4%BA%AC%E9%83%BD-%E5%A4%A7%E9%98%AA%E3%83%95%E3%82%A3%E3%83%BC%E3%83%AB%E3%83%89%E3%83%AF%E3%83%BC%E3%82%AF-4374a3cfe8c9,KOSAKU NAKAGAWA,2025-12-31T00:00:00.000Z,2025-12-31,,fieldwork,こんにちは、2年の中川幸咲です。
8174ae30779323e322d2f4746dd38d5da097498cf3f711bf3d511ac7ee934878,留学フィールドスタディ代替課題,https://medium.com/furuhashilab/留学フィールドスタディ代替課題-1985e5da3163,Kyota katada,2025-12-31T00:00:00.000Z,2025-12-31,,other,日光とスキー場を巡るストーリーテリング
efc219e2ce85576d4e802286e8a9f1350d66e7a49ea6f85fa0405c5e09e7e94f,タイ・ストーリーテリング地図,https://medium.com/furuhashilab/タイ-ストーリーテリング地図-277a8cbb5621,Miwa Yonekubo,2025-12-29T00:00:00.000Z,2025-12-29,,openstreetmap,〜パタウィコン市場〜
033343a19997556ab506e2e0f07a6cc6de5eb27ad443def7c7af0b275537eb30,タイ留学ストーリーテリング@Bang Krachao,https://medium.com/furuhashilab/タイ留学ストーリーテリング-bang-krachao-664ecc27f728,REARA KATO,2025-12-29T00:00:00.000Z,2025-12-29,,other,こんにちは。 2年生の加藤麗杏羅(かとうれあら)です。
f9011da5ffcb91614d2c8eb2b0f490ee639db6b725b6b9c5312d43c08d9f0937,タイ留学マッピング@khao Yai National Park,https://medium.com/furuhashilab/タイ留学マッピング-khao-yai-national-park-255c58c583ee,Minato Tanabe,2025-12-22T00:00:00.000Z,2025-12-22,,other,2年田邊湊士です。 タイのKassetsart Universityに留学をした際の記録です
d7f7efeeabb59a5e05247bc514554f82db09ca628cd5a9909061c520de559c8f,乳化を制する者がパスタを制す。,https://medium.com/furuhashilab/乳化を制する者がパスタを制す-2bf1ae3774f9,Taichi Furuhashi,2025-12-17T00:00:00.000Z,2025-12-17,taichifuruhashi,other,カルボナーラを極めたい！
763bff0bedc38d26841ce8172923ac9bd19156823ff526be420a8a010421992c,12月9日のゼミ要約,https://medium.com/furuhashilab/12月9日のゼミ要約-2390f06324c3,INADA YUKA,2025-12-16T00:00:00.000Z,2025-12-16,,lab_overview,3年の稲田優花です。 先週は授業を欠席してしまったため、古橋研究室の録画動画を視聴して前回の要約・グラレコをまとめさせていただきます。
ce99699becb18b2ea341d758f4148487a020bb1db0bfa12aaa16ded7027e8b77,[12月ハッカソン]Nano Bananaでグラレコ描かせたらどうなる？,https://medium.com/furuhashilab/12月ハッカソン-nano-bananaでグラレコ描かせたらどうなる-3642d0332477,Miku,2025-12-16T00:00:00.000Z,2025-12-16,,other,こんにちは、クリスマスが近づいてきて、友達のクリスマスプレゼントや、親へのクリスマスプレゼントを買っていたら出費が嵩み、頭を抱えている、4年の林です。
1132e9a6ccaa3064107f10a4177f1c1460a8ded7b44175fa8beae113ba798dd9,Nano Bananaにグラレコ描かせてみた！ドローン2週報,https://medium.com/furuhashilab/nano-bananaにグラレコ描かせてみた-ドローン2週報-ba24db54b922,Fuka Okamura,2025-12-15T00:00:00.000Z,2025-12-15,,qgis_gis_tools,こんにちわ。 ドローン2です。
033f90c013b0e1ee20ec7c61beb0a420d55c17c18f497cfe80e5acbe90414ee1,OpenStreetMap IDエディタ ショートカットキー（Tasking Manager）グラレコを生成AIで作ってみた！【12月ハッカソンV＆F】,https://medium.com/furuhashilab/tagged/openstreetmap,Kouna Fukuda,2025-12-15T00:00:00.000Z,2025-12-15,,openstreetmap,こんにちは、四年の福田です！
7d6744a0fb17e6ec03243ff5cacaabcb6c2bbee49f2940dc081c694a954ac201,【12月ハッカソン】今話題のGoogle GeminiのNano Banana実際の精度はどうなの！？,https://medium.com/furuhashilab/12%E6%9C%88%E3%83%8F%E3%83%83%E3%82%AB%E3%82%BD%E3%83%B3-%E4%BB%8A%E8%A9%B1%E9%A1%8C%E3%81%AEgoogle-gemini%E3%81%AEnano-banana%E5%AE%9F%E9%9A%9B%E3%81%AE%E7%B2%BE%E5%BA%A6%E3%81%AF%E3%81%A9%E3%81%86%E3%81%AA%E3%81%AE-ec7429cedeb6,Yukari Hayashi,2025-12-15T00:00:00.000Z,2025-12-15,,qgis_gis_tools,こんにちは。 ドローン1です！
4ca6a0dfd50505e3faf63c38aff18193e4f1174817e1a200bfe1e09ba8709cd5,【ドローン部2】 巾着袋案,https://medium.com/furuhashilab/ドローン部2-巾着袋案-a433c314b081,AkiraMotoyoshi,2025-12-09T00:00:00.000Z,2025-12-09,,qgis_gis_tools,こんにちは。 本吉です。
75f1e1f3084292ab2bfeacb5ae22c821fb7dd94be9268e4722c7b7915cf650d8,【V&F週報】ビックリマン風シール試作 -スティーブ・コースト & ジョン・ハンケ,https://medium.com/furuhashilab/v-f週報-e0783fb023f0,Chisatou,2025-12-09T00:00:00.000Z,2025-12-09,,student_project,こんにちは。 古内です。
70723c47cb4fe63344c9dc0627b5a67320aabfd15fd90976f3529b7ab6710a3a,【12/9 Youth週報】Humanitarian Mapathon for the Southern Thailand Floods参加レポート,https://medium.com/furuhashilab/12-9-youth週報-humanitarian-mapathon-for-the-southern-thailand-floods参加レポート-fa8b6fedf0d1,Shota Arakawa,2025-12-08T00:00:00.000Z,2025-12-08,,openstreetmap,こんにちは！ YouthMappersの荒川です。
81632b4d732578e3b859d0ab88b7201c93e149453c4fc248ae6a52db2bc60b3c,モデリングって難しい,https://medium.com/furuhashilab/モデリングって難しい-10949d5a318b,YAMASAKI RITO,2025-12-08T00:00:00.000Z,2025-12-08,drone,qgis_gis_tools,こんにちはドローン部１の山﨑です 今日はドローン部１がどんな進捗報告が上がるか楽しみ！ ！
4e2c86af0d562a55d3b2487ef662812c72c8cbe589728ee946f00eb3a8fe4d7f,街中の外国人に伝わらないデザインを集めてみた【デザイン部12/9週報】,https://medium.com/furuhashilab/%E8%A1%97%E4%B8%AD%E3%81%AE%E5%A4%96%E5%9B%BD%E4%BA%BA%E3%81%AB%E4%BC%9D%E3%82%8F%E3%82%89%E3%81%AA%E3%81%84%E3%83%87%E3%82%B6%E3%82%A4%E3%83%B3%E3%82%92%E9%9B%86%E3%82%81%E3%81%A6%E3%81%BF%E3%81%9F-%E3%83%87%E3%82%B6%E3%82%A4%E3%83%B3%E9%83%A812-9%E9%80%B1%E5%A0%B1-ce4ca6f4e0f6,USUI CHIHANA,2025-12-07T00:00:00.000Z,2025-12-07,,student_project,こんにちは、臼井です。
e38714f291b0219884eaf2144afc47330cd438884c86a1abab5b442f82d343b5,PLATEAUデータをマイクラのワールドデータにする裏技を見つけた！,https://medium.com/furuhashilab/plateauデータをマイクラのワールドデータにする裏技を見つけた-43fa77999704,Taichi Furuhashi,2025-12-05T00:00:00.000Z,2025-12-05,taichifuruhashi,event_report,11/29–30 に信州大学農学部で開催されたオープンソースGISの国内カンファレンス「FOSS4G SHINSHU 2025」に参加・登壇するために、久々に伊那谷にやってきた。
c6d7c8fd7525b623c912b1f8c6a149d4a68f33c6fac4f37f70d217a3498cd908,洪水が来てもマップは沈まない ― 2025アジアクライシスマッピング奮闘記,https://medium.com/furuhashilab/洪水が来てもマップは沈まない-2025アジアクライシスマッピング奮闘記-4caf48f06014,Taichi Furuhashi,2025-12-03T00:00:00.000Z,2025-12-03,taichifuruhashi,humanitarian_mapping,それは2026年11月27日の大学授業5限が終わる頃に届いたFacebookの Notification から始まった。
c9b4136aeb74bc080a02089ded7eea6b61ef3c05b6a6b69c9bb316b6f8e22bbb,【12/2ドローン部週報】動画を綺麗に撮れるらしい,https://medium.com/furuhashilab/12-2ドローン部週報-動画を綺麗に撮れるらしい-ff0580fdc2c4,KOZAKI MIA,2025-12-02T00:00:00.000Z,2025-12-02,,student_project,こんにちは。 3年の小崎です。
2522f362c481a961f29b86982c9abd8b75ccb16e4062f5aeec3fe8009e01c71e,[12/2 Youth1週報]タイ南部の洪水クライシスマッピング,https://medium.com/furuhashilab/12-2-youth1週報-タイ南部の洪水クライシスマッピング-1720c1b3848c,Miku,2025-12-02T00:00:00.000Z,2025-12-02,,student_project,こんにちは、4年の林です。
09d26fe95ffae1a9d2e4a9f24df1dd558a0588753e16be384ec9ec952a5ac329,生成AIによるグラレコはもうすぐそこまで来ている。,https://medium.com/furuhashilab/生成aiによるグラレコはもうすぐそこまで来ている-c74bb10e9a1e,Taichi Furuhashi,2025-12-02T00:00:00.000Z,2025-12-02,taichifuruhashi,education,チャッピー(ChatGPT)やStable Diffusionなどの登場により、教育の分野でも誰もが生成AIを使って文章や画像、動画などのコンテンツを自動生成することができるようになってきた。
d0edbced6c58ac1b509b4dec44a75bb59c1964ef76ca2a2b01b4ca711dd545be,【12月2日ユース②週報】初Validation やってみた！,https://medium.com/furuhashilab/12月2日ユース②週報-初validation-やってみた-dcfdbb820850,Hinako Terado,2025-12-01T00:00:00.000Z,2025-12-01,,student_project,Hot Tasking Manager のvalidation作業について
205f585b46970a0a75d0e92b421fc45e027f8b17264a5ed3a71c8066fdf632b6,【ドローン1 週報 12/02】ちゃくちゃくと自家製ドローンを作成中！,https://medium.com/furuhashilab/ドローン1-週報-12-02-ちゃくちゃくと自家製ドローンを作成中-ee8f1720c444,INOUE RENSEI,2025-12-01T00:00:00.000Z,2025-12-01,drone,qgis_gis_tools,こんにちは、3年の井上です。 2025年もあと一か月…年越しジャンプをしたのが昨日のように感じます。
4fdfbfea3e155be657b0679ca9d5787aa73d24cf41d0fdc770cb783c68fa0d23,【12/2 V&F週報】ジオジオマンシール(仮)を実現させたい！,https://medium.com/furuhashilab/12-2-v-f週報-ジオジオマンシール-仮-を実現させたい-a26ab6065173,Shota Arakawa,2025-12-01T00:00:00.000Z,2025-12-01,,student_project,こんにちは！ イナズマイレブンのゲームを購入しようか迷っている荒川です。
0fe15d7f0f362f9d90dea601c988aece4caed73a0067b8f350a5b852d60d5edf,普段のグラレコの書き方➕Cord for Japanに参加した感想！,https://medium.com/furuhashilab/普段のグラレコの書き方-cord-for-japanに参加した感想-da3d61addf80,INADA YUKA,2025-11-29T00:00:00.000Z,2025-11-29,,event_report,こんにちは！ 3年の稲田優花です。
e58edea906f3a33c5fc9c710af0a3a5306d9c9ebdadac2a28c6abc3261d7f38a,[卒論中間発表]スノーボードアプリの比較-どのアプリが一番使いやすいのか？-,https://medium.com/furuhashilab/卒論中間発表-スノーボードアプリの比較-どのアプリが一番使いやすいのか-226638a87248,Miku,2025-11-26T00:00:00.000Z,2025-11-26,,student_project,こんにちは、４年の林です。
709ef53321f76858d0375eaec01b8aa27adfeddb8ef14832fda95f75a5681c22,遅刻常習犯のあなたに大学への生き方を教えてあげましょう。,https://medium.com/furuhashilab/遅刻常習犯のあなたに大学への生き方を教えてあげましょう-6893182cd6a0,AkiraMotoyoshi,2025-11-25T00:00:00.000Z,2025-11-25,,student_project,こんにちは。 遅刻常習犯の本吉です。
d72afc723605527ba41149060c7e745a50aa1fecae5ae06d9874231cfd634208,【ドローン部2】ハッカソン案,https://medium.com/furuhashilab/ドローン部2-ハッカソン案-0a44369fc146,AkiraMotoyoshi,2025-11-25T00:00:00.000Z,2025-11-25,,qgis_gis_tools,案1:マグカップ
